place_id,place_name,url,sg_postal,postal_code,address,lat,lon,place_category,last_update_dt
pid_215,MANAGEMENT CORPN STRATA TITLE PLAN NO. 0177,,Singapore 328925,328925,14/A/B KIM KEAT CLOSE 328925,,,,02:30.4
pid_216,MANAGEMENT CORPN STRATA TITLE PLAN NO. 0178,,Singapore 328927,328927,16/A/B KIM KEAT CLOSE 328927,,,,02:30.4
pid_217,MANAGEMENT CORPN STRATA TITLE PLAN NO. 0179,,Singapore 328863,328863,6/A/B KIM KEAT LANE 328863,,,,02:30.4
pid_218,MANAGEMENT CORPN STRATA TITLE PLAN NO. 0180,,Singapore 328928,328928,17/A/B KIM KEAT CLOSE 328928,,,,02:30.4
pid_219,MANAGEMENT CORPN STRATA TITLE PLAN NO. 0181,,Singapore 328929,328929,18/A/B KIM KEAT CLOSE 328929,,,,02:30.4
pid_220,LUCKY COURT,,Singapore 467627,467627,79C LUCKY HEIGHTS 467627,,,,02:30.4
pid_221,WOO MON CHEW COURT,,Singapore 455056,455056,2E WOO MON CHEW ROAD 455056,,,,02:30.4
pid_222,WOOLLERTON PARK APARTMENTS,,Singapore 257526,257526,22 WOOLLERTON PARK 257526,,,,02:30.4
pid_223,HOOT KIAM MANSIONS,,Singapore 249400,249400,24C HOOT KIAM ROAD 249400,,,,02:30.4
pid_224,STILL MANSION,,Singapore 423950,423950,2 STILL ROAD 423950,,,,02:30.4
pid_225,ATRIUM RESIDENCES,,Singapore 389406,389406,1 LORONG 28 GEYLANG 389406,,,,02:30.4
pid_226,YEW TEE POINT / RESIDENCES,,Singapore 689580,689580,23 CHOA CHU KANG NORTH 6 689580,,,,02:30.4
pid_227,THE CENTRIS,,Singapore 648341,648341,83 JURONG WEST CENTRAL 3 648341,,,,02:30.4
pid_228,THE ORCHARD RESIDENCES,,Singapore 237973,237973,238 ORCHARD BOULEVARD 237973,,,,02:30.5
pid_229,MIDVIEW CITY,,Singapore 573962,573962,20 SIN MING LANE 573962,,,,02:30.5
pid_230,SCOTTS SQUARE,,Singapore 228238,228238,8 SCOTTS ROAD 228238,,,,02:30.5
pid_231,ROCHESTER RESIDENCES,,Singapore 138638,138638,33 ROCHESTER DRIVE 138638,,,,02:30.5
pid_232,CT HUB,,Singapore 339467,339467,2 KALLANG AVENUE 339467,,,,02:30.5
pid_233,BEDOK RESIDENCES,,Singapore 465494,465494,16 BEDOK NORTH DRIVE 465494,,,,02:30.5
pid_234,THE TENNERY,,Singapore 677727,677727,3A WOODLANDS ROAD 677727,,,,02:30.5
pid_235,CT HUB 2,,Singapore 338729,338729,114 LAVENDER STREET 338729,,,,02:30.5
pid_236,WESTGATE,,Singapore 608532,608532,3 GATEWAY DRIVE 608532,,,,02:30.5
pid_237,THE GREENWICH,,Singapore 807015,807015,9 SELETAR ROAD 807015,,,,02:30.5
pid_238,NINE RESIDENCES,,Singapore 768895,768895,14 YISHUN AVENUE 9 768895,,,,02:30.5
pid_239,THE MIDTOWN / MIDTOWN RESIDENCES,,Singapore 534785,534785,1189 UPPER SERANGOON ROAD 534785,,,,02:30.5
pid_240,KATONG REGENCY,,Singapore 436950,436950,15 TANJONG KATONG ROAD 436950,,,,02:30.5
pid_241,NEWEST,,Singapore 128021,128021,3 WEST COAST DRIVE 128021,,,,02:30.5
pid_242,KAP RESIDENCES,,Singapore 598292,598292,11 KING ALBERT PARK 598292,,,,02:30.5
pid_243,The Star,,Singapore 138617,138617,1 VISTA EXCHANGE GREEN 138617,,,,02:30.5
pid_244,THE HILLIER,,Singapore 667980,667980,6 HILLVIEW RISE 667980,,,,02:30.5
pid_245,HILLION MALL / HILLION RESIDENCES,,Singapore 677672,677672,10 JELEBU ROAD 677672,,,,02:30.5
pid_246,ONZE@TANJONG PAGAR,,Singapore 89218,89218,11 KEE SENG STREET 089218,,,,02:30.5
pid_247,THE CITRON RESIDENCES,,Singapore 208380,208380,1| #06-12 MARNE ROAD 208380,,,,02:30.5
pid_248,SOUTH BEACH RESIDENCES,,Singapore 189762,189762,28 BEACH ROAD 189762,,,,02:30.6
pid_249,ROYAL SQUARE AT NOVENA,,Singapore 329566,329566,103 IRRAWADDY ROAD 329566,,,,02:30.6
pid_250,V ON SHENTON,,Singapore 68814,68814,5A SHENTON WAY 068814,,,,02:30.6
pid_251,WALLICH RESIDENCE,,Singapore 78882,78882,3 WALLICH STREET 078882,,,,02:30.6
pid_252,DUO,,Singapore 189352,189352,3 #B2-01 FRASER STREET 189352,,,,02:30.6
pid_253,MARINA ONE- MARINA ONE EAST TOWER AND MARINA ONE WEST TOWR,,Singapore 18936,18936,7 STRAITS VIEW 018936,,,,02:30.6
pid_254,Watertown,,Singapore 828840,828840,61 PUNGGOL CENTRAL 828840,,,,02:30.6
pid_255,Subsidiary Management Corporation No. 2 Strata Title Plan No. 4735,,Singapore 48622,48622,30 RAFFLES PLACE 048622,,,,02:30.6
pid_256,BO BO TAN GARDEN (Building demolished),,Singapore STREET,STREET,56D CHAY YAN STREET,,,,02:30.6
pid_257,BO BO TAN GARDENS (Buiding demolished),,Singapore 169902,169902,44 CHAY YAN STREET 169902,,,,02:30.6
pid_258,KATONG MANSION,,Singapore ROAD,ROAD,322B TELOK KURAU ROAD,,,,02:30.6
pid_259,MULTI-VIEW TOWER,,Singapore 329413,329413,16 JALAN DATOH 329413,,,,02:30.6
pid_260,PARK HOUSE,,Singapore 148645,148645,21H ORCHARD BOULEVARD 148645,,,,02:30.6
pid_261,WATTEN RISE ESTATE,,Singapore 287347,287347,36/A/B/C WATTEN RISE 287347,,,,02:30.6
pid_262,BOTANIC GARDENS VIEW,,Singapore 257724,257724,1 TAMAN SERASI 257724,,,,02:30.6
pid_263,MANAGEMENT CORPN STRATA TITLE PLAN NO. 0216,,Singapore 399086,399086,17C LORONG 8 GEYLANG 399086,,,,02:30.6
pid_264,CAVENAGH HOUSE,,Singapore 229491,229491,100 CLEMENCEAU AVENUE NORTH 229491,,,,02:30.6
pid_265,UNION BUILDING,,Singapore 79025,79025,171 TRAS STREET 079025,,,,02:30.6
pid_266,AMSTERDAM APARTMENT,,Singapore 279225,279225,8B GREENLEAF WALK 279225,,,,02:30.7
pid_267,MANDALAY MANSION,,Singapore 308166,308166,15 MINBU ROAD 308166,,,,02:30.7
pid_268,BASSEIN COURT,,Singapore 309834,309834,1 BASSEIN ROAD 309834,,,,02:30.7
pid_269,LION TOWERS,,Singapore 309330,309330,2 ESSEX ROAD 309330,,,,02:30.7
pid_270,THONG TECK BUILDING,,Singapore 228218,228218,15 SCOTTS ROAD 228218,,,,02:30.7
pid_271,THONG TECK BUILDING,,Singapore 228218,228218,15 SCOTTS ROAD 228218,,,,02:30.7
pid_272,TAI KENG COURT,,Singapore 574328,574328,8 JALAN LOKAM 574328,,,,02:30.7
pid_273,LLOYD COURT,,Singapore 239107,239107,48F LLOYD ROAD 239107,,,,02:30.7
pid_274,BEVERLY MAI,,Singapore 247855,247855,31 TOMLINSON ROAD 247855,,,,02:30.7
pid_275,COMFORT MANSION,,Singapore 329418,329418,25 JALAN DATOH 329418,,,,02:30.7
pid_276,LOKE YEW BUILDING,,Singapore 419844,419844,397A CHANGI ROAD 419844,,,,02:30.7
pid_277,ANSON CENTRE,,Singapore 79904,79904,51 ANSON ROAD 79904,,,,02:30.7
pid_278,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0237,,Singapore 328416,328416,21/A/B/C OPAL CRESCENT 328416,,,,02:30.7
pid_279,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0238,,Singapore 328414,328414,19/A/B OPAL CRESCENT 328414,,,,02:30.7
pid_280,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0239,,Singapore 328412,328412,17/A/B OPAL CRESCENT 328412,,,,02:30.7
pid_281,LONG BEACH TOWNHOUSES,,Singapore 118731,118731,399A PASIR PANJANG ROAD 118731,,,,02:30.7
pid_282,KUM HING COURT,,Singapore 247854,247854,28 TOMLINSON ROAD 247854,,,,02:30.7
pid_283,WING YIP BUILDING,,Singapore 338513,338513,77 #01-00 LORONG 19 GEYLANG 338513,,,,02:30.7
pid_284,WESTWOOD APARTMENTS,,Singapore 248644,248644,15 ORCHARD BOULEVARD 248644,,,,02:30.7
pid_285,ENG SAY GARDEN,,Singapore STREET,STREET,8A FIRST STREET,,,,02:30.7
pid_286,MOULMEIN COURT,,Singapore 308078,308078,91 MOULMEIN ROAD 308078,,,,02:30.8
pid_287,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0257,,Singapore 307853,307853,110/A/B SHREWSBURY ROAD 307853,,,,02:30.8
pid_288,BALESTIER CENTRE,,Singapore 329885,329885,568/A-E BALESTIER ROAD 329885,,,,02:30.8
pid_289,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0260,,Singapore 219108,219108,39C KINTA ROAD 219108,,,,02:30.8
pid_290,STANDARD INDUSTRIAL BUILDING,,Singapore 368813,368813,11 JALAN MESIN 368813,,,,02:30.8
pid_291,DUKE�S ROAD,,Singapore 268888,268888,8B DUKES ROAD 268888,,,,02:30.8
pid_292,LILY TAN MANSION,,Singapore 219842,219842,3D BRISTOL ROAD 219842,,,,02:30.8
pid_293,STARPOINT,,Singapore 118653,118653,319H PASIR PANJANG ROAD 118653,,,,02:30.8
pid_294,HUP CHEONG MANSION,,Singapore 328712,328712,44/A/B/C/D MAR THOMA ROAD 328712,,,,02:30.8
pid_295,THE BELMONT,,Singapore 269852,269852,1 BELMONT ROAD 269852,,,,02:30.8
pid_296,FABER HILLS APARTMENTS,,Singapore 129407,129407,110A FABER DRIVE 129407,,,,02:30.8
pid_297,SHAN COURT,,Singapore 328105,328105,12 SHAN ROAD 328105,,,,02:30.8
pid_298,WATERLOO VIEW,,Singapore 187963,187963,166 WATERLOO STREET 187963,,,,02:30.8
pid_299,HILLTOP CENTRE,,Singapore 389549,389549,620B GEYLANG ROAD 389549,,,,02:30.8
pid_300,PUBLIC MANSION,,Singapore 329813,329813,432 BALESTIER ROAD 329813,,,,02:30.8
pid_301,PHOENIX HEIGHT,,Singapore 668161,668161,9B PHOENIX ROAD 668161,,,,02:30.8
pid_302,GRACE COURT,,Singapore 455059,455059,7J WOO MON CHEW ROAD 455059,,,,02:30.8
pid_303,PHOENIX COURT,,Singapore 283139,283139,70 ST. THOMAS WALK 283139,,,,02:30.8
pid_304,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0289,,Singapore 398023,398023,4 LORONG 42 GEYLANG 398023,,,,02:30.8
pid_305,CYC,,Singapore ROAD,ROAD,NIL MACPHERSON ROAD,,,,02:30.8
pid_306,HOLLAND ROAD SHOPPING CENTRE,,Singapore 278967,278967,211 HOLLAND AVENUE 278967,,,,02:30.9
pid_307,HILLCOURT APARTMENT,,Singapore 229660,229660,38 CAIRNHILL ROAD 229660,,,,02:30.9
pid_308,KING'S COURT,,Singapore 219014,219014,10 NORFOLK ROAD 219014,,,,02:30.9
pid_309,PEACH GARDEN,,Singapore 437603,437603,2 PEACH GARDEN 437603,,,,02:30.9
pid_310,FAIRY COURT,,Singapore 425260,425260,105B LORONG N TELOK KURAU 425260,,,,02:30.9
pid_311,TONG WATT MANSION,,Singapore 238011,238011,19 TONG WATT ROAD 238011,,,,02:30.9
pid_312,MIDVIEW CITY,,Singapore 573964,573964,22 SIN MING LANE 573964,,,,02:30.9
pid_313,South Beach Tower,,Singapore 189767,189767,38 BEACH ROAD 189767,,,,02:30.9
pid_314,Guoco Tower,,Singapore 78884,78884,7 WALLICH STREET 078884,,,,02:30.9
pid_315,MARINA ONE RESIDENCES,,Singapore 18979,18979,23 MARINA WAY 018979,,,,02:30.9
pid_316,LIEN TOWERS,,Singapore 249476,249476,21 HOLLAND PARK 249476,,,,02:30.9
pid_317,GRANGE HEIGHTS,,Singapore 239696,239696,15 GRANGE ROAD 239696,,,,02:30.9
pid_318,BOON COURT BUILDING,,Singapore 423995,423995,161 STILL ROAD 423995,,,,02:30.9
pid_319,EMERALD COURT,,Singapore 258196,258196,17C ROBIN ROAD 258196,,,,02:30.9
pid_320,28 GILSTEAD,,Singapore 309072,309072,28 GILSTEAD ROAD 309072,,,,02:30.9
pid_321,225 OUTRAM ROAD,,Singapore 169038,169038,225F OUTRAM ROAD 169038,,,,02:30.9
pid_322,VENUS MANSIONS,,Singapore 228314,228314,21 PECK HAY ROAD 228314,,,,02:30.9
pid_323,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0313,,Singapore 118604,118604,245D PASIR PANJANG ROAD 118604,,,,02:30.9
pid_324,MANDALAY TOWER,,Singapore 308216,308216,35 MANDALAY ROAD 308216,,,,02:30.9
pid_325,CHIAP CHUAN BUILDING,,Singapore 248351,248351,466C RIVER VALLEY ROAD 248351,,,,02:30.9
pid_326,SERENE HOUSE,,Singapore 258743,258743,11A JALAN SERENE 258743,,,,02:30.9
pid_327,LEW MANSION,,Singapore 258264,258264,6C ROBIN DRIVE 258264,,,,02:31.0
pid_328,STEVEN CLOSE APARTMENT,,Singapore 257940,257940,8B STEVENS CLOSE 257940,,,,02:31.0
pid_329,BALMORAL POINT,,Singapore 259806,259806,23 BALMORAL ROAD 259806,,,,02:31.0
pid_330,AMBER TOWERS,,Singapore 439852,439852,4 AMBER ROAD 439852,,,,02:31.0
pid_331,128-128B PASIR PANJANG ROAD,,Singapore 118547,118547,128B PASIR PANJANG ROAD 118547,,,,02:31.0
pid_332,ONE CHATSWORTH,,Singapore 249745,249745,1 CHATSWORTH ROAD 249745,,,,02:31.0
pid_333,FUTURA APARTMENT,,Singapore 239193,239193,14 LEONIE HILL ROAD 239193,,,,02:31.0
pid_334,MT EMILY TOWER,,Singapore 228068,228068,65 WILKIE ROAD 228068,,,,02:31.0
pid_335,SIMS MANSION,,Singapore GEYLANG,GEYLANG,50C LORONG 29 GEYLANG,,,,02:31.0
pid_336,HOCK MANSION,,Singapore 228022,228022,1 WILKIE TERRACE 228022,,,,02:31.0
pid_337,ICB SHOPPING CENTRE,,Singapore 545520,545520,6 YIO CHU KANG ROAD 545520,,,,02:31.0
pid_338,DIAMOND TOWER,,Singapore 329137,329137,17 JALAN RAJAH 329137,,,,02:31.0
pid_339,BRIGHT CENTRE,,Singapore 425500,425500,55 LORONG L TELOK KURAU 425500,,,,02:31.0
pid_340,BARTLEY GROVE APARTMENT,,Singapore ROAD,ROAD,9C BARTLEY ROAD,,,,02:31.0
pid_341,UIC BUILDING,,Singapore 68808,68808,5 SHENTON WAY 68808,,,,02:31.0
pid_342,LEONIE TOWERS,,Singapore 239227,239227,20 LEONIE HILL 239227,,,,02:31.0
pid_343,NASSIM MANSION,,Singapore 258472,258472,32 NASSIM HILL 258472,,,,02:31.0
pid_344,EQUITY HEIGHTS,,Singapore 228450,228450,3 MOUNT SOPHIA 228450,,,,02:31.0
pid_345,WAN THO LODGE,,Singapore 347554,347554,25L WAN THO AVENUE 347554,,,,02:31.0
pid_346,HIGH POINT,,Singapore 228519,228519,30 MOUNT ELIZABETH 228519,,,,02:31.0
pid_347,KILLINEY APARTMENTS,,Singapore 239566,239566,147 KILLINEY ROAD 239566,,,,02:31.0
pid_348,PATERSON TOWER,,Singapore 238567,238567,8 PATERSON HILL 238567,,,,02:31.0
pid_349,ORCHID APARTMENTS,,Singapore 289538,289538,52 ENG NEO AVENUE 289538,,,,02:31.0
pid_350,FOOK HAI BUILDING,,Singapore 58727,58727,150 SOUTH BRIDGE ROAD 58727,,,,02:31.1
pid_351,GOLDEN WALL FLATTED FACTORY,,Singapore 329134,329134,2 JALAN RAJAH 329134,,,,02:31.1
pid_352,STAMFORD MAN,,Singapore 328744,328744,18B LORONG LIMAU 328744,,,,02:31.1
pid_353,MCST 0381,,Singapore 419904,419904,500B CHANGI ROAD 419904,,,,02:31.1
pid_354,GANGES CENTRE,,Singapore 169639,169639,554 HAVELOCK ROAD 169639,,,,02:31.1
pid_355,KING'S MANSION,,Singapore 439959,439959,12 AMBER GARDENS 439959,,,,02:31.1
pid_356,HAPPY MANSION,,Singapore 369763,369763,11A HAPPY AVENUE NORTH 369763,,,,02:31.1
pid_357,PARKWAY APARTMENTS,,Singapore 439863,439863,13 AMBER ROAD 439863,,,,02:31.1
pid_358,PEOPLE'S PARK CENTRE,,Singapore 58357,58357,101 UPPER CROSS STREET 58357,,,,02:31.1
pid_359,PEARL BANK APARTMENTS,,Singapore 169016,169016,1 PEARL BANK 169016,,,,02:31.1
pid_360,FAR EAST SHOPPING CENTRE,,Singapore 238882,238882,545 ORCHARD ROAD 238882,,,,02:31.1
pid_361,PENINSULA HOTEL & SHOPPING COMPLEX,,Singapore 179804,179804,3 COLEMAN STREET 179804,,,,02:31.1
pid_362,MIDVIEW CITY,,Singapore 573966,573966,24 SIN MING LANE 573966,,,,02:31.1
pid_363,NIL,,Singapore 118553,118553,148L PASIR PANJANG ROAD 118553,,,,02:31.1
pid_364,KENG YEE GARDEN,,Singapore 419825,419825,368B CHANGI ROAD 419825,,,,02:31.1
pid_365,KENG YEE GARDEN (Termination ),,Singapore KURAU,KURAU,59L LORONG G TELOK KURAU,,,,02:31.1
pid_366,MANAGEMENT CORPN STRATA TITLE PLAN NO 0408,,Singapore 308140,308140,27 MOULMEIN RISE 308140,,,,02:31.1
pid_367,CAIRNHILL PLAZA,,Singapore 229664,229664,53 CAIRNHILL ROAD 229664,,,,02:31.1
pid_368,SAM LEONG MANSION,,Singapore 207901,207901,19/A/B/C SAM LEONG ROAD 207901,,,,02:31.1
pid_369,THONG TECK BUILDING,,Singapore 228213,228213,15 SCOTTS ROAD 228213,,,,02:31.1
pid_370,DALVEY COURT,,Singapore 259548,259548,28 DALVEY ESTATE 259548,,,,02:31.1
pid_371,MIDLAND HOUSE,,Singapore 188970,188970,112 MIDDLE ROAD 188970,,,,02:31.2
pid_372,ULTRA MANSION,,Singapore 309460,309460,4 DERBYSHIRE ROAD 309460,,,,02:31.2
pid_373,TELOK MANSION,,Singapore 423838,423838,241C TELOK KURAU ROAD 423838,,,,02:31.2
pid_374,25 TANNERY LANE,,Singapore 347786,347786,29D TANNERY LANE 347786,,,,02:31.2
pid_375,24 @ NEWTON,,Singapore 307956,307956,24 NEWTON ROAD 307956,,,,02:31.2
pid_376,FABER HOUSE,,Singapore 238854,238854,230 ORCHARD ROAD 238854,,,,02:31.2
pid_377,WELKIN MANSION,,Singapore 238434,238434,18H RIVER VALLEY CLOSE 238434,,,,02:31.2
pid_378,EMERALD HILL,,Singapore 229421,229421,152/A/B EMERALD HILL ROAD 229421,,,,02:31.2
pid_379,TOP TEN APARTMENTS,,Singapore 229414,229414,136 EMERALD HILL ROAD 229414,,,,02:31.2
pid_380,Tanjong Katong Road,,Singapore 437086,437086,303A TANJONG KATONG ROAD 437086,,,,02:31.2
pid_381,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0436,,Singapore 424071,424071,8B STANGEE PLACE 424071,,,,02:31.2
pid_382,STANGEE PLACE,,Singapore 424072,424072,9B STANGEE PLACE 424072,,,,02:31.2
pid_383,CAIRNHILL GARDEN,,Singapore 229952,229952,100 ANTHONY ROAD 229952,,,,02:31.2
pid_384,SERANGOON APARTMENTS,,Singapore 534671,534671,801 UPPER SERANGOON ROAD 534671,,,,02:31.2
pid_385,GUAN HOE BUILDING,,Singapore 545551,545551,32/A/B/C/D YIO CHU KANG ROAD 545551,,,,02:31.2
pid_386,SOO KHOON ARBOR,,Singapore 219390,219390,38A/B/C HERTFORD ROAD 219390,,,,02:31.2
pid_387,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0445,,Singapore 398224,398224,29C LORONG 34 GEYLANG 398224,,,,02:31.2
pid_388,GOLDEN MILE COMPLEX,,Singapore 199588,199588,5001 BEACH ROAD 199588,,,,02:31.2
pid_389,FORTUNA COURT,,Singapore 329147,329147,39 JALAN RAJAH 329147,,,,02:31.2
pid_390,DERBY COURT,,Singapore 309461,309461,5 DERBYSHIRE ROAD 309461,,,,02:31.2
pid_391,HONG GUAN BUILDING,,Singapore 189642,189642,173 BENCOOLEN STREET 189642,,,,02:31.2
pid_392,GOLDHILL PLAZA,,Singapore 308899,308899,1 GOLDHILL PLAZA 308899,,,,02:31.2
pid_393,INTERNATIONAL PLAZA,,Singapore 79903,79903,10 ANSON ROAD 079903,,,,02:31.2
pid_394,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0463,,Singapore 427507,427507,253B JOO CHIAT ROAD 427507,,,,02:31.3
pid_395,GILSTEAD COURT,,Singapore 309098,309098,50/A-Q GILSTEAD ROAD 309098,,,,02:31.3
pid_396,PEOPLES PARK COMPLEX,,Singapore 59108,59108,1 PARK ROAD 059108,,,,02:31.3
pid_397,JOY COURT,,Singapore 427962,427962,281 JOO CHIAT PLACE 427962,,,,02:31.3
pid_398,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0477,,Singapore 388265,388265,90B LORONG 25A GEYLANG 388265,,,,02:31.3
pid_399,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0478,,Singapore 388187,388187,63B LORONG 27 GEYLANG 388187,,,,02:31.3
pid_400,JOO CHIAT COURT,,Singapore 427538,427538,284 JOO CHIAT ROAD 427538,,,,02:31.3
pid_401,PROSPECT COURT,,Singapore ROAD,ROAD,NIL BEDOK ROAD,,,,02:31.3
pid_402,JAYA TOWER,,Singapore 259738,259738,431P BUKIT TIMAH ROAD 259738,,,,02:31.3
pid_403,THE BOUGAINVILLE,,Singapore 427309,427309,166A JOO CHIAT TERRACE 427309,,,,02:31.3
pid_404,BEDOK SHOPPING COMPLEX,,Singapore 469560,469560,348 BEDOK ROAD 469560,,,,02:31.3
pid_405,MIMOSA PARK,,Singapore 808005,808005,67A MIMOSA ROAD 808005,,,,02:31.3
pid_406,MAYER MANSIONS,,Singapore 239855,239855,55 DEVONSHIRE ROAD 239855,,,,02:31.3
pid_407,ENG CHEONG TOWER,,Singapore 198782,198782,5611 NORTH BRIDGE ROAD 198782,,,,02:31.3
pid_408,THE BIBLE HOUSE,,Singapore 179932,179932,7 ARMENIAN STREET 179932,,,,02:31.3
pid_409,MIDVIEW CITY,,Singapore 573971,573971,26 SIN MING LANE 573971,,,,02:31.3
pid_410,SIGLAP SHOPPING CENTRE,,Singapore 459106,459106,903A EAST COAST ROAD 459106,,,,02:31.3
pid_411,THE VILLAGE,,Singapore 118766,118766,425 PASIR PANJANG ROAD 118766,,,,02:31.3
pid_412,TELOK KURAU COURT,,Singapore ROAD,ROAD,9B TELOK KURAU ROAD,,,,02:31.3
pid_413,HANG TAT GARDEN,,Singapore 329778,329778,348 BALESTIER ROAD 329778,,,,02:31.3
pid_414,LUCKY TOWER,,Singapore 249569,249569,57 GRANGE ROAD 249569,,,,02:31.3
pid_415,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0507,,Singapore 389452,389452,494E GEYLANG ROAD 389452,,,,02:31.4
pid_416,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0508,,Singapore 455214,455214,59A UPPER EAST COAST ROAD 455214,,,,02:31.4
pid_417,PEARLS CENTRE,,Singapore 59812,59812,100 EU TONG SEN STREET 059812,,,,02:31.4
pid_418,ICB ENTERPRISE HOUSE,,Singapore 188967,188967,116 MIDDLE ROAD 188967,,,,02:31.4
pid_419,CHIAT HONG BUILDING,,Singapore 188968,188968,110 MIDDLE ROAD 188968,,,,02:31.4
pid_420,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0518,,Singapore 419790,419790,312A CHANGI ROAD 419790,,,,02:31.4
pid_421,MERCHANTS BUILDING,,Singapore 55706,55706,76/A-F SOUTH BRIDGE ROAD 55706,,,,02:31.4
pid_422,ELIZABETH TOWERS,,Singapore 228511,228511,12 MOUNT ELIZABETH 228511,,,,02:31.4
pid_423,EQUATORIAL APARTMENTS,,Singapore 437872,437872,48 MEYER ROAD 437872,,,,02:31.4
pid_424,TAN TONG MENG TOWER,,Singapore 298128,298128,370 THOMSON ROAD 298128,,,,02:31.4
pid_425,RIDGEWOOD CONDOMINIUM,,Singapore 277107,277107,1 MOUNT SINAI DRIVE 277107,,,,02:31.4
pid_426,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0536,,Singapore 419799,419799,324U CHANGI ROAD 419799,,,,02:31.4
pid_427,WATTEN HILL CONDOMINIUM,,Singapore 287131,287131,20 WATTEN ESTATE ROAD 287131,,,,02:31.4
pid_428,HONG LEONG GARDEN SHOPPING CENTRE,,Singapore 127044,127044,214 WEST COAST WAY 127044,,,,02:31.4
pid_429,HONG LEONG GARDEN,,Singapore 127992,127992,5 WEST COAST DRIVE 127992,,,,02:31.4
pid_430,GREEN MEADOWS,,Singapore 787796,787796,255 TAGORE AVENUE 787796,,,,02:31.4
pid_431,WINDY HEIGHTS CONDOMINIUM,,Singapore 419591,419591,80 JALAN DAUD 419591,,,,02:31.4
pid_432,HILLCREST ARCADIA,,Singapore 289847,289847,251 ARCADIA ROAD 289847,,,,02:31.4
pid_433,ONG'S MANSION,,Singapore 456625,456625,17 NALLUR ROAD 456625,,,,02:31.4
pid_434,PATERSON MANS,,Singapore ROAD,ROAD,NIL FORT ROAD,,,,02:31.4
pid_435,WONG TAK FLAT,,Singapore 218124,218124,412 SERANGOON ROAD 218124,,,,02:31.5
pid_436,ORCHARD SHOPPING CENTRE,,Singapore 238866,238866,321 ORCHARD ROAD 238866,,,,02:31.5
pid_437,KATONG SHOPPING CENTRE,,Singapore 437844,437844,865 MOUNTBATTEN ROAD 437844,,,,02:31.5
pid_438,TYE BUILDING,,Singapore 389245,389245,175B GEYLANG ROAD 389245,,,,02:31.5
pid_439,CORONATION SHOPPING PLAZA,,Singapore 269707,269707,587 BUKIT TIMAH ROAD 269707,,,,02:31.5
pid_440,PARKLANE SHOPPING MALL,,Singapore 188307,188307,35 SELEGIE ROAD 188307,,,,02:31.5
pid_441,HUB SYNERGY POINT,,Singapore 79905,79905,70 ANSON ROAD 079905,,,,02:31.5
pid_442,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0564,,Singapore 529806,529806,23A TAMPINES AVENUE 529806,,,,02:31.5
pid_443,NOVENA VILLE,,Singapore 307645,307645,275 THOMSON ROAD 307645,,,,02:31.5
pid_444,BUKIT TIMAH PLAZA / SHERWOOD TOWERS,,Singapore 588998,588998,1 JALAN ANAK BUKIT 588998,,,,02:31.5
pid_445,CHUAN COURT,,Singapore 556740,556740,131 LORONG CHUAN 556740,,,,02:31.5
pid_446,QUEENSWAY SHOPPING CENTRE/TOWER,,Singapore 149053,149053,1 QUEENSWAY 149053,,,,02:31.5
pid_447,1 NASSIM,,Singapore 258458,258458,1 NASSIM ROAD 258458,,,,02:31.5
pid_448,BRIGHT BUILDING,,Singapore 329185,329185,1 JALAN RAJA UDANG 329185,,,,02:31.5
pid_449,THE GRANGEFORD,,Singapore 239169,239169,25 LEONIE HILL ROAD 239169,,,,02:31.5
pid_450,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 0576,,Singapore 787128,787128,1214/A/B UPPER THOMSON ROAD 787128,,,,02:31.5
pid_451,TONG ENG BUILDING,,Singapore 69533,69533,101 CECIL STREET 069533,,,,02:31.5
pid_452,KUIE PONG BUILDING,,Singapore 258156,258156,14A ROBIN WALK 258156,,,,02:31.5
pid_453,PANDAN VALLEY CONDOMINIUM,,Singapore 597630,597630,1 ULU PANDAN ROAD 597630,,,,02:31.5
pid_454,KATONG SHOPPING ARCADE,,Singapore ROAD,ROAD,502 GUILLEMARD ROAD,,,,02:31.5
pid_455,JADE TOWERS,,Singapore 537013,537013,2 LEW LIAN VALE 537013,,,,02:31.5
